"Name","ActiveHomeListingCount","AggravatedAssault","AggravatedAssaultRate","AggregateHouseholdIncome","Area","AverageHomeListingPrice","BurglaryRate","CitySalesTaxRate","CrimeRate","Elevation","GiniIndex","HousePriceIndex","HousingUnits","Latitude","Longitude","MedianAge","NumberOfHomes","PerCapitaIncome","Population","UnemploymentRate"
"Dundee",30.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1830100,0.30914,245344.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.45e3,0.2733,"Missing[""NotAvailable""]",43,43.8441155,-95.4667746,39.3,5714,18999,73,"Missing[""NotAvailable""]"
"Solway",95.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",2754300,1.0278,373831.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.45e3,0.3464,"Missing[""NotAvailable""]",36,47.5210153,-95.1301942,43.8,12128,31811,73,"Missing[""NotAvailable""]"
"Wanda","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",2269900,0.25749,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.09e3,0.5433,"Missing[""NotAvailable""]",29,44.3132189,-95.2135331,65.3,"Missing[""NotAvailable""]",40669,72,"Missing[""NotAvailable""]"
"Lake Henry",286.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",2040900,0.20338,379659.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.31e3,0.4686,312.5,26,45.4621443,-94.7965023,54.,52003,40312,72,"Missing[""NotAvailable""]"
"Kerrick","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1819700,1.0013,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.17e3,0.2467,"Missing[""NotAvailable""]",28,46.3390614,-92.5851609,26.1,"Missing[""NotAvailable""]",26797,71,"Missing[""NotAvailable""]"
"Saint Rosa",286.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1866700,0.38208,379659.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.28e3,0.5111,312.5,23,45.732225,-94.713649,45.3,52003,44127,71,"Missing[""NotAvailable""]"
"Wolf Lake","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1163800,0.29765,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.57e3,0.4298,"Missing[""NotAvailable""]",13,46.802828,-95.352228,27.6,"Missing[""NotAvailable""]",38048,71,"Missing[""NotAvailable""]"
"Ronneby",286.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1106800,0.96336,379659.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.12e3,0.3576,312.5,11,45.6853459,-93.8601102,26.5,52003,29035,71,"Missing[""NotAvailable""]"
"Evan",28.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",2215700,1.01,234941.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.03e3,0.4144,"Missing[""NotAvailable""]",41,44.3547646,-94.8360992,52.9,8149,27678,70,"Missing[""NotAvailable""]"
"North Clearwater","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",188.51,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.18e3,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",47.89043,-95.4298136,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",70,"Missing[""NotAvailable""]"
"Strandquist","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1492200,0.26353,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.06e3,0.3972,"Missing[""NotAvailable""]",44,48.4893418,-96.4478271,51.8,"Missing[""NotAvailable""]",24282,70,"Missing[""NotAvailable""]"
"Genola","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",925200,0.34048,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.16e3,0.4614,"Missing[""NotAvailable""]",24,45.9653446,-94.1126803,24.7,"Missing[""NotAvailable""]",14070,70,"Missing[""NotAvailable""]"
"East Cass",292.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",33.007,577868.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.36e3,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",47.0945193,-93.84907749999999,"Missing[""NotAvailable""]",31735,"Missing[""NotAvailable""]",70,"Missing[""NotAvailable""]"
"Whipholt","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",3548300,3.2536,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.4059,"Missing[""NotAvailable""]",45,47.0404583,-94.385438,52.5,"Missing[""NotAvailable""]",36272,70,"Missing[""NotAvailable""]"
"Walters","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1512300,0.19897,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.26e3,0.331,"Missing[""NotAvailable""]",38,43.6049064,-93.6742866,52.,"Missing[""NotAvailable""]",21566,69,"Missing[""NotAvailable""]"
"Spring Hill",286.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1595000,0.72408,379659.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.25e3,0.4525,312.5,36,45.5232239,-94.8316501,65.8,52003,27775,68,"Missing[""NotAvailable""]"
"Tintah","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",806400,0.75818,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.e3,0.3481,"Missing[""NotAvailable""]",16,46.0107918,-96.3200536,30.,"Missing[""NotAvailable""]",17300,67,"Missing[""NotAvailable""]"
"Nashua",49.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",338200,3.4965,254988.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.e3,0.1929,"Missing[""NotAvailable""]",10,46.0377116,-96.3058773,13.5,7008,5367,67,"Missing[""NotAvailable""]"
"Whalan","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",957300,0.41392,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",791.,0.439,"Missing[""NotAvailable""]",22,43.7342232,-91.922882,62.6,"Missing[""NotAvailable""]",28678,67,"Missing[""NotAvailable""]"
"Kent",49.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",2065200,0.19029,254988.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",945.,0.2733,"Missing[""NotAvailable""]",31,46.437563,-96.6832099,44.9,7008,35046,65,"Missing[""NotAvailable""]"
"Nassau","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",2348400,0.15982,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.13e3,0.3396,"Missing[""NotAvailable""]",34,45.0677033,-96.4417537,53.6,"Missing[""NotAvailable""]",32234,65,"Missing[""NotAvailable""]"
"Potshot Lake",499.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",35.503,359005.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.26e3,"Missing[""NotAvailable""]",367.16,"Missing[""NotAvailable""]",46.9679405,-92.9718113,"Missing[""NotAvailable""]",89813,"Missing[""NotAvailable""]",65,"Missing[""NotAvailable""]"
"Sargeant",79.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",766000,0.82966,236183.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.39e3,0.4181,"Missing[""NotAvailable""]",22,43.8055924,-92.8006348,44.3,11382,19049,63,"Missing[""NotAvailable""]"
"Clitherall",143.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1933000,0.20311,426443.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.35e3,0.4389,"Missing[""NotAvailable""]",48,46.2736807,-95.6333049,53.4,19684,22591,62,"Missing[""NotAvailable""]"
"Wilder","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",663200,0.79844,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.48e3,0.1699,"Missing[""NotAvailable""]",13,43.8300352,-95.2079145,28.4,"Missing[""NotAvailable""]",17924,62,"Missing[""NotAvailable""]"
"Vining",143.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",801700,1.276,426443.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.39e3,0.2887,"Missing[""NotAvailable""]",19,46.256856,-95.5315963,56.5,19684,20721,62,"Missing[""NotAvailable""]"
"Tamarack","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",2102800,3.5758,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.27e3,0.3302,"Missing[""NotAvailable""]",51,46.6528462,-93.1252821,39.2,"Missing[""NotAvailable""]",17957,62,"Missing[""NotAvailable""]"
"Cedar Mills","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",2524100,0.33813,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.1e3,0.4983,"Missing[""NotAvailable""]",27,44.9432628,-94.519627,35.8,"Missing[""NotAvailable""]",48762,62,"Missing[""NotAvailable""]"
"Ihlen","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1203300,0.35786,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.65e3,0.5049,"Missing[""NotAvailable""]",20,43.9099187,-96.3721393,56.7,"Missing[""NotAvailable""]",32389,61,"Missing[""NotAvailable""]"
"Taopi",79.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1170000,0.39087,236183.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.35e3,0.4201,"Missing[""NotAvailable""]",25,43.5575097,-92.6404365,45.5,11382,21953,61,"Missing[""NotAvailable""]"
"Manhattan Beach",292.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1563000,1.5169,577868.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.27e3,0.4622,"Missing[""NotAvailable""]",29,46.727031,-94.134163,41.3,31735,21929,61,"Missing[""NotAvailable""]"
"Saint Vincent","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1308600,1.0841,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",791.,0.3999,"Missing[""NotAvailable""]",21,48.9691248,-97.226337,58.7,"Missing[""NotAvailable""]",38142,60,"Missing[""NotAvailable""]"
"Kenneth","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1805500,1.0545,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.58e3,0.2559,"Missing[""NotAvailable""]",32,43.7543194,-96.0726332,53.6,"Missing[""NotAvailable""]",25555,60,"Missing[""NotAvailable""]"
"Gully",239.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1357900,0.26209,294655.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.28e3,0.3428,299.03,38,47.7683708,-95.622772,49.5,23975,20201,59,"Missing[""NotAvailable""]"
"Mizpah","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1106700,3.0307,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.38e3,0.3411,"Missing[""NotAvailable""]",24,47.920858,-94.2132128,38.,"Missing[""NotAvailable""]",16122,58,"Missing[""NotAvailable""]"
"Halma","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",531300,0.90262,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",997.,0.2955,"Missing[""NotAvailable""]",19,48.6604535,-96.5976295,51.5,"Missing[""NotAvailable""]",15326,58,"Missing[""NotAvailable""]"
"Dovray","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1682600,0.25119,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.54e3,0.2664,"Missing[""NotAvailable""]",27,44.0544896,-95.547807,60.3,"Missing[""NotAvailable""]",36435,58,"Missing[""NotAvailable""]"
"Henriette","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1633700,0.28771,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",991.,0.5675,"Missing[""NotAvailable""]",37,45.8712219,-93.1196031,48.,"Missing[""NotAvailable""]",20496,57,"Missing[""NotAvailable""]"
"Farwell","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",787400,0.28773,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.35e3,0.3369,"Missing[""NotAvailable""]",16,45.7527383,-95.6185695,49.8,"Missing[""NotAvailable""]",24265,56,"Missing[""NotAvailable""]"
"West Roy Lake","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",627900,1.6142,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.3236,"Missing[""NotAvailable""]",13,47.3115494,-95.5954417,35.8,"Missing[""NotAvailable""]",17581,56,"Missing[""NotAvailable""]"
"Hazel Run","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1371100,0.75405,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.06e3,0.3362,"Missing[""NotAvailable""]",30,44.7484534,-95.7165605,48.7,"Missing[""NotAvailable""]",20725,55,"Missing[""NotAvailable""]"
"Hadley","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",2230400,0.27735,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.71e3,0.3669,"Missing[""NotAvailable""]",29,44.0017973,-95.8555405,59.,"Missing[""NotAvailable""]",42879,54,"Missing[""NotAvailable""]"
"Linwood Lake",499.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",359005.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",367.16,"Missing[""NotAvailable""]",47.274371,-92.163222,"Missing[""NotAvailable""]",89813,"Missing[""NotAvailable""]",54,"Missing[""NotAvailable""]"
"Angle Inlet","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.7364,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0,49.3474141,-95.0698215,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",54,"Missing[""NotAvailable""]"
"Hatfield","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",630800,2.7573,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.68e3,0.1407,"Missing[""NotAvailable""]",14,43.9536768,-96.1888947,50.8,"Missing[""NotAvailable""]",22177,53,"Missing[""NotAvailable""]"
"Manchester",54.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1782900,0.087556,274918.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.29e3,0.5458,"Missing[""NotAvailable""]",28,43.7254141,-93.4511632,32.5,10042,20511,52,"Missing[""NotAvailable""]"
"Urbank",143.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1835700,0.71818,426443.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.48e3,0.2198,"Missing[""NotAvailable""]",28,46.1248792,-95.5108055,35.3,19684,22251,52,"Missing[""NotAvailable""]"
"Norcross","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1884300,1.5565,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.04e3,0.1957,"Missing[""NotAvailable""]",28,45.868739,-96.1965255,37.,"Missing[""NotAvailable""]",41846,52,"Missing[""NotAvailable""]"
"Fish Lake","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",4524900,0.91335,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.378,"Missing[""NotAvailable""]",37,43.8386115,-95.0470477,41.6,"Missing[""NotAvailable""]",46913,51,"Missing[""NotAvailable""]"
"Leonidas",499.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1298800,1.2781,359005.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.44e3,0.4908,367.16,31,47.4686024,-92.5672702,58.9,89813,25663,50,"Missing[""NotAvailable""]"
"Ebro","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",885300,0.87475,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.3867,"Missing[""NotAvailable""]",27,47.4942202,-95.5410791,24.5,"Missing[""NotAvailable""]",11045,50,"Missing[""NotAvailable""]"
"North Central Cass",292.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",8.1326,577868.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.29e3,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",47.183081,-94.500803,"Missing[""NotAvailable""]",31735,"Missing[""NotAvailable""]",48,"Missing[""NotAvailable""]"
"Myrtle",54.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",811800,0.10592,274918.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.25e3,0.1851,"Missing[""NotAvailable""]",26,43.5631321,-93.1631436,48.3,10042,12014,47,"Missing[""NotAvailable""]"
"Delhi","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1505000,0.77453,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.03e3,0.5016,"Missing[""NotAvailable""]",25,44.5979196,-95.2132467,59.9,"Missing[""NotAvailable""]",40676,46,"Missing[""NotAvailable""]"
"Jewett","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",35.277,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.29e3,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",46.3523135,-93.3760952,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",45,"Missing[""NotAvailable""]"
"Baker","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1773200,1.0092,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.3072,"Missing[""NotAvailable""]",18,46.7104886,-96.5579401,48.8,"Missing[""NotAvailable""]",41762,45,"Missing[""NotAvailable""]"
"Westport","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1126300,0.27608,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.33e3,0.214,"Missing[""NotAvailable""]",27,45.7141779,-95.168004,45.5,"Missing[""NotAvailable""]",27036,44,"Missing[""NotAvailable""]"
"Sedan","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1570300,0.50894,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.35e3,0.3315,"Missing[""NotAvailable""]",27,45.5782963,-95.2447011,49.3,"Missing[""NotAvailable""]",29221,43,"Missing[""NotAvailable""]"
"Regal",56.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",1731300,0.50199,479809.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.22e3,0.3501,"Missing[""NotAvailable""]",22,45.4053746,-94.8396927,34.5,12442,30025,43,"Missing[""NotAvailable""]"
"Davidson","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",32.101,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.22e3,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",46.5482492,-93.3474857,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",42,"Missing[""NotAvailable""]"
